transaction_id,purchase_price,product_value,product_name,first_name,last_name,email,gender,customer_country,client_country
823,8.86,10.03,Beef,Ozzy,Dermott,odermottmu@latimes.com,Male,Brazil,Brazil
824,2.11,13.02,Chicken Meat,Shea,Friday,sfridaymv@cmu.edu,Female,United States,United States
825,2.12,11.4,Beef,Christyna,Gow,cgowmw@yelp.com,Female,Brazil,Brazil
826,2.75,15.7,Wine,Beverly,Sandiford,bsandifordmx@nyu.edu,Polygender,Brazil,Brazil
827,2.49,10.91,Wine,Sorcha,Rainger,sraingermy@stumbleupon.com,Female,Brazil,Brazil
828,3.37,13.14,Apples,Maurise,Eckersley,meckersleymz@phpbb.com,Male,,
829,8.78,15.19,Chicken Meat,Archibold,Cassells,acassellsn0@facebook.com,Male,,
830,6.75,18.03,Apples,Gerianna,Allewell,gallewelln1@last.fm,Female,Brazil,Brazil
831,7.43,16.58,Milk,Tish,Schruyer,tschruyern2@geocities.com,Female,United States,United States
832,5.37,14.06,Eggs,Sherwynd,Chessum,schessumn3@patch.com,Male,Philippines,Philippines
833,7.17,13.95,Milk,Mikey,Brolechan,mbrolechann4@vk.com,Male,United States,United States
834,1.43,14.79,Oranges,Teddy,Corck,tcorckn5@dmoz.org,Polygender,,
835,6.15,18.21,Apples,Marlane,Conti,mcontin6@quantcast.com,Female,Brazil,Brazil
836,3.31,14.16,Chicken Meat,Gladi,Le Barr,glebarrn7@netvibes.com,Female,United States,United States
837,7.24,16.8,Beef,Terrance,Bottom,tbottomn8@hp.com,Male,Philippines,Philippines
838,2.79,10.43,Apples,Griffith,Larkkem,glarkkemn9@last.fm,Male,United States,United States
839,1.74,13.67,Beef,Dulcine,Haet,dhaetna@sciencedirect.com,Female,Philippines,Philippines
840,8.64,10.87,Eggs,Axel,McIntee,amcinteenb@hatena.ne.jp,Male,Philippines,Philippines
841,4.55,12.27,Chicken Meat,Roxie,Wigfall,rwigfallnc@1und1.de,Female,Brazil,Brazil
842,4.57,14.51,Beef,Eustacia,Fosse,efossend@chronoengine.com,Bigender,United States,United States
843,8.47,15.92,Milk,Freeland,Maffetti,fmaffettine@mediafire.com,Male,Philippines,Philippines
844,5.03,12.28,Beef,Wernher,Bofield,wbofieldnf@miitbeian.gov.cn,Male,Brazil,Brazil
845,6.4,15.35,Wine,Brew,Zucker,bzuckerng@hc360.com,Male,Brazil,Brazil
846,1.14,10.45,Milk,Karolina,Leyfield,kleyfieldnh@mysql.com,Female,United States,United States
847,8.24,14.9,Beef,Duke,Sorbey,dsorbeyni@bloomberg.com,Male,Philippines,Philippines
848,6.89,12.62,Apples,Carry,Behnecke,cbehneckenj@google.com.br,Female,Philippines,Philippines
849,8.05,10.71,Beef,Eadith,Duffil,eduffilnk@google.com.br,Female,,
850,8.34,16.43,Milk,Read,Lear,rlearnl@clickbank.net,Male,United States,United States
851,3.9,18.06,Flour,Coralyn,Anan,canannm@zimbio.com,Female,Brazil,Brazil
852,5.37,15.85,Apples,Chadwick,Vairow,cvairownn@irs.gov,Male,Brazil,Brazil
853,5.54,18.42,Flour,Jesus,Lethardy,jlethardyno@walmart.com,Male,Philippines,Philippines
854,2.79,16.7,Flour,Margalit,Fitkin,mfitkinnp@buzzfeed.com,Female,Philippines,Philippines
855,1.43,18.36,Apples,Clemens,McCaughren,cmccaughrennq@epa.gov,Male,Philippines,Philippines
856,7.41,10.21,Milk,Birch,Mabbs,bmabbsnr@biglobe.ne.jp,Non-binary,United States,United States
857,2.64,12.19,Flour,Gretna,Spikeings,gspikeingsns@alexa.com,Female,,
858,3.33,17.32,Eggs,Filip,Deacock,fdeacocknt@reference.com,Male,United States,United States
859,3.81,10.78,Oranges,Ilyse,Gerault,igeraultnu@pbs.org,Female,United States,United States
860,6.69,18.16,Beef,Bayard,Jacke,bjackenv@baidu.com,Male,,
861,6.66,13.4,Beef,Aharon,Mapson,amapsonnw@wix.com,Male,Brazil,Brazil
862,8.46,13.01,Wine,Roseanne,Stennes,rstennesnx@amazon.co.jp,Female,Brazil,Brazil
863,3.88,17.88,Beef,Dixie,Bainton,dbaintonny@timesonline.co.uk,Female,Philippines,Philippines
864,5.82,18.97,Chicken Meat,Hermon,Whates,hwhatesnz@chicagotribune.com,Male,,
865,3.69,18.64,Apples,Mahmud,Rubin,mrubino0@va.gov,Male,Brazil,Brazil
866,3.25,17.69,Flour,Almeta,Colquite,acolquiteo1@chron.com,Female,United States,United States
867,6.16,14.08,Chicken Meat,Westbrooke,Thormwell,wthormwello2@pcworld.com,Male,Brazil,Brazil
868,5.07,13.89,Flour,Durand,McNamara,dmcnamarao3@scientificamerican.com,Male,United States,United States
869,4.99,17.58,Flour,Bevon,Prendergrast,bprendergrasto4@123-reg.co.uk,Male,Philippines,Philippines
870,1.59,17.13,Milk,Wallace,Hiers,whierso5@ustream.tv,Male,Brazil,Brazil
871,5.48,17.49,Chicken Meat,Camile,Gilson,cgilsono6@squarespace.com,Female,Philippines,Philippines
872,6.59,10.99,Chicken Meat,Iosep,Reightley,ireightleyo7@jigsy.com,Male,,
873,3.68,14.31,Apples,Petr,Abramin,pabramino8@businessinsider.com,Male,,
874,2.91,13.87,Beef,Slade,Gracey,sgraceyo9@a8.net,Male,United States,United States
875,8.81,14.61,Wine,Hew,Sprouls,hsproulsoa@craigslist.org,Male,United States,United States
876,6.88,11.35,Apples,Gaspar,Whapham,gwhaphamob@wikipedia.org,Male,Brazil,Brazil
877,6.77,14.66,Milk,Bambie,Battany,bbattanyoc@arstechnica.com,Female,Brazil,Brazil
878,1.15,18.18,Chicken Meat,Tierney,Collier,tcollierod@nymag.com,Female,Brazil,Brazil
879,3.15,13.51,Flour,Humfrid,Jillis,hjillisoe@blogs.com,Male,,
880,3.14,17.56,Beef,Oren,Haestier,ohaestierof@taobao.com,Male,Brazil,Brazil
881,7.07,10.31,Beef,Garald,Moat,gmoatog@taobao.com,Bigender,Philippines,Philippines
882,8.93,10.32,Eggs,Timothy,Kitt,tkittoh@nhs.uk,Male,United States,United States
883,1.3,14.77,Chicken Meat,Bronnie,Toovey,btooveyoi@gravatar.com,Male,Philippines,Philippines
884,1.1,15.44,Chicken Meat,Davide,Harfoot,dharfootoj@gravatar.com,Male,Philippines,Philippines
885,1.79,11.55,Eggs,Hy,Fullom,hfullomok@slashdot.org,Male,Brazil,Brazil
886,3.37,18.29,Milk,Caldwell,Simonsson,csimonssonol@state.gov,Male,Philippines,Philippines
887,5.22,12.09,Flour,Lind,Cambden,lcambdenom@loc.gov,Female,,
888,2.14,16.67,Milk,Mariejeanne,Joyce,mjoyceon@wunderground.com,Female,Brazil,Brazil
889,5.32,15.84,Milk,Reba,Kettridge,rkettridgeoo@china.com.cn,Agender,Philippines,Philippines
890,3.73,18.6,Eggs,Tildi,Bosdet,tbosdetop@google.com.au,Female,Brazil,Brazil
891,8.72,11.26,Beef,Adelice,Christophe,achristopheoq@amazon.co.uk,Female,Philippines,Philippines
892,2.4,11.18,Wine,Aubry,Thoms,athomsor@purevolume.com,Female,Philippines,Philippines
893,6.4,14.92,Wine,Gwendolin,Quibell,gquibellos@youtu.be,Female,Philippines,Philippines
894,3.04,15.05,Milk,Norri,Pack,npackot@intel.com,Female,Brazil,Brazil
895,7.0,13.23,Eggs,Lucienne,Mitchinson,lmitchinsonou@nasa.gov,Female,,
896,8.69,10.08,Apples,Mariele,Sweedland,msweedlandov@hc360.com,Female,Brazil,Brazil
897,2.68,18.15,Oranges,Glynnis,Mossdale,gmossdaleow@yahoo.co.jp,Female,Philippines,Philippines
898,2.89,11.81,Chicken Meat,Rainer,McCorrie,rmccorrieox@ebay.com,Male,Brazil,Brazil
899,8.2,15.86,Eggs,Legra,Blagburn,lblagburnoy@uiuc.edu,Female,Philippines,Philippines
900,8.1,12.47,Beef,Christoffer,Balf,cbalfoz@msn.com,Male,Brazil,Brazil
901,7.63,14.18,Milk,Aron,Dykes,adykesp0@zdnet.com,Male,Philippines,Philippines
902,8.76,18.6,Milk,Erek,Clemo,eclemop1@hostgator.com,Male,Philippines,Philippines
903,3.99,11.28,Beef,Bernete,Ades,badesp2@nhs.uk,Female,United States,United States
904,6.5,10.55,Apples,Reinwald,Easson,reassonp3@delicious.com,Male,Philippines,Philippines
905,2.5,17.64,Milk,Trudie,Moffett,tmoffettp4@pinterest.com,Female,Philippines,Philippines
906,4.74,11.64,Eggs,Laurens,Kabos,lkabosp5@mapquest.com,Male,United States,United States
907,3.14,11.09,Apples,Torin,Gruby,tgrubyp6@barnesandnoble.com,Male,Brazil,Brazil
908,5.0,14.57,Wine,Levin,Maasze,lmaaszep7@home.pl,Male,Philippines,Philippines
909,8.82,15.62,Beef,Mariya,Coates,mcoatesp8@dagondesign.com,Female,Brazil,Brazil
910,5.69,13.11,Apples,Yolanthe,Medley,ymedleyp9@foxnews.com,Female,Philippines,Philippines
911,6.99,18.94,Apples,Lebbie,McCromley,lmccromleypa@alibaba.com,Female,United States,United States
912,2.56,16.47,Oranges,Fin,Norgate,fnorgatepb@wikispaces.com,Male,Philippines,Philippines
913,1.84,16.9,Wine,Cooper,Wolfindale,cwolfindalepc@cmu.edu,Bigender,Philippines,Philippines
914,1.94,12.26,Wine,Maiga,Brownsall,mbrownsallpd@toplist.cz,Female,United States,United States
915,2.29,17.89,Wine,Barris,Spafford,bspaffordpe@cnet.com,Male,United States,United States
916,2.24,14.12,Milk,Gayla,Sickert,gsickertpf@redcross.org,Agender,Philippines,Philippines
917,3.17,18.68,Oranges,Kelsy,Baudoux,kbaudouxpg@msn.com,Female,Philippines,Philippines
918,6.88,16.13,Chicken Meat,Elberta,Wickstead,ewicksteadph@cyberchimps.com,Female,Philippines,Philippines
919,8.26,17.64,Flour,Dru,Cussen,dcussenpi@amazon.de,Female,Brazil,Brazil
920,2.38,17.07,Beef,Trev,MacKessock,tmackessockpj@over-blog.com,Male,Brazil,Brazil
921,4.48,14.68,Wine,Shannen,Waadenburg,swaadenburgpk@rambler.ru,Genderqueer,Brazil,Brazil
922,1.98,15.79,Wine,Maxim,Tures,mturespl@miibeian.gov.cn,Male,Brazil,Brazil
923,7.5,15.15,Milk,Esdras,Kunzel,ekunzelpm@flavors.me,Male,Brazil,Brazil
924,1.07,11.03,Flour,Lorna,Emblin,lemblinpn@bing.com,Female,Brazil,Brazil
925,7.96,10.18,Eggs,Hermie,Murch,hmurchpo@oracle.com,Male,Brazil,Brazil
926,6.03,15.42,Milk,Nikola,Colvin,ncolvinpp@i2i.jp,Genderqueer,Philippines,Philippines
927,4.69,18.76,Oranges,Anatollo,Rambaut,arambautpq@yellowpages.com,Male,Philippines,Philippines
928,2.82,17.11,Eggs,Maressa,Cordingly,mcordinglypr@blogspot.com,Female,Philippines,Philippines
929,7.17,13.53,Oranges,Erich,Proudman,eproudmanps@cdbaby.com,Male,Philippines,Philippines
930,2.38,11.32,Apples,Ella,Patesel,epateselpt@phpbb.com,Female,Brazil,Brazil
931,6.54,16.65,Apples,Sigismondo,Charteris,scharterispu@yahoo.co.jp,Male,Philippines,Philippines
932,8.7,10.58,Milk,Andonis,Trillow,atrillowpv@wsj.com,Male,Philippines,Philippines
933,5.47,18.81,Oranges,Ebenezer,Brameld,ebrameldpw@wp.com,Male,Philippines,Philippines
934,4.71,15.15,Flour,Adrien,Oakden,aoakdenpx@si.edu,Male,United States,United States
935,6.61,12.13,Apples,Noellyn,Benes,nbenespy@cnn.com,Female,Brazil,Brazil
936,4.4,17.89,Eggs,Hedvig,Trodden,htroddenpz@blogger.com,Bigender,Brazil,Brazil
937,8.69,16.64,Eggs,Renard,Beernaert,rbeernaertq0@biblegateway.com,Male,,
938,8.42,12.56,Wine,Libby,Putterill,lputterillq1@dailymail.co.uk,Female,Philippines,Philippines
939,5.6,18.97,Wine,Theodore,Tidmarsh,ttidmarshq2@dion.ne.jp,Male,Philippines,Philippines
940,1.58,16.55,Milk,Matias,Cromie,mcromieq3@over-blog.com,Male,United States,United States
941,3.38,13.79,Flour,Christel,Undrill,cundrillq4@addthis.com,Female,Philippines,Philippines
942,3.22,17.23,Flour,Emmett,Dilke,edilkeq5@yandex.ru,Male,Philippines,Philippines
943,4.35,18.17,Milk,Thane,Bril,tbrilq6@nih.gov,Male,Philippines,Philippines
944,1.24,16.16,Oranges,Robby,Mudd,rmuddq7@stumbleupon.com,Male,Philippines,Philippines
945,1.47,15.29,Oranges,Sauncho,Daykin,sdaykinq8@multiply.com,Male,,
946,3.47,14.16,Milk,Lionello,Farrington,lfarringtonq9@epa.gov,Male,Brazil,Brazil
947,2.26,16.0,Wine,Poul,Commings,pcommingsqa@ocn.ne.jp,Male,Brazil,Brazil
948,1.53,14.26,Wine,Emmerich,Pinock,epinockqb@booking.com,Male,,
949,6.74,17.85,Flour,Vidovic,Wassell,vwassellqc@gov.uk,Male,United States,United States
950,6.48,17.67,Apples,Susan,Stokoe,sstokoeqd@smh.com.au,Female,Philippines,Philippines
951,4.02,18.21,Beef,Nev,Daton,ndatonqe@va.gov,Male,Philippines,Philippines
952,3.97,16.06,Beef,Daryle,Spanton,dspantonqf@state.gov,Male,Philippines,Philippines
953,4.33,15.08,Flour,Yard,Atcherley,yatcherleyqg@europa.eu,Male,Philippines,Philippines
954,5.64,13.39,Milk,Harp,Willis,hwillisqh@barnesandnoble.com,Male,Philippines,Philippines
955,7.41,11.64,Wine,Jena,McKimmey,jmckimmeyqi@epa.gov,Female,Philippines,Philippines
956,7.28,10.47,Milk,Kelsi,Pinney,kpinneyqj@lycos.com,Female,Philippines,Philippines
957,3.92,12.97,Oranges,Karlan,Beckinsale,kbeckinsaleqk@adobe.com,Bigender,Brazil,Brazil
958,5.77,16.86,Milk,Dalila,Dunford,ddunfordql@google.co.uk,Genderfluid,Brazil,Brazil
959,2.24,16.21,Eggs,Lorrin,Van den Velden,lvandenveldenqm@pbs.org,Female,United States,United States
960,4.68,12.2,Chicken Meat,Beth,Neicho,bneichoqn@nps.gov,Female,Brazil,Brazil
961,6.73,10.57,Beef,Agathe,Pinfold,apinfoldqo@wikia.com,Female,Brazil,Brazil
962,7.36,17.79,Milk,Christie,Pettingall,cpettingallqp@icio.us,Male,Philippines,Philippines
963,4.91,11.14,Wine,Vin,Thame,vthameqq@twitpic.com,Female,Brazil,Brazil
964,3.87,18.72,Wine,Carry,Ferguson,cfergusonqr@booking.com,Female,Philippines,Philippines
965,3.31,18.98,Beef,Barth,Barbisch,bbarbischqs@blinklist.com,Male,United States,United States
966,1.17,15.93,Oranges,Maude,Blazewski,mblazewskiqt@hubpages.com,Female,,
967,2.49,10.41,Flour,Wolfy,Landy,wlandyqu@amazon.co.uk,Male,United States,United States
968,5.46,16.71,Milk,Philis,Brozsset,pbrozssetqv@oaic.gov.au,Female,United States,United States
969,8.36,17.82,Oranges,Jarrid,Surgey,jsurgeyqw@cisco.com,Male,Philippines,Philippines
970,3.26,13.46,Beef,Lanette,Longson,llongsonqx@youku.com,Female,,
971,4.01,17.25,Eggs,Leone,Fantonetti,lfantonettiqy@seesaa.net,Female,Philippines,Philippines
972,7.65,18.03,Chicken Meat,Osbourne,Chidwick,ochidwickqz@purevolume.com,Male,United States,United States
973,2.99,18.38,Apples,Noella,Hurlestone,nhurlestoner0@google.co.jp,Female,Brazil,Brazil
974,7.77,11.27,Oranges,Jarrid,Keyes,jkeyesr1@posterous.com,Male,Brazil,Brazil
975,8.94,12.64,Flour,Ignatius,Ashe,iasher2@adobe.com,Male,Philippines,Philippines
976,1.56,17.92,Apples,Sukey,Raynes,sraynesr3@scribd.com,Female,Brazil,Brazil
977,7.33,17.56,Wine,Nessa,Skilton,nskiltonr4@google.cn,Female,Brazil,Brazil
978,4.09,15.48,Flour,Lonnie,MacAlpin,lmacalpinr5@mediafire.com,Male,Philippines,Philippines
979,1.72,10.55,Milk,Terza,Spinello,tspinellor6@patch.com,Agender,United States,United States
980,6.49,16.47,Oranges,Astrid,Skocroft,askocroftr7@newyorker.com,Female,Philippines,Philippines
981,2.45,16.13,Wine,Merline,Verma,mvermar8@yolasite.com,Non-binary,Philippines,Philippines
982,8.67,12.47,Milk,Cord,Pedri,cpedrir9@ft.com,Genderqueer,,
983,2.85,14.44,Wine,Selia,Fairfoot,sfairfootra@altervista.org,Female,Brazil,Brazil
984,6.27,11.32,Oranges,Pegeen,Wyman,pwymanrb@dropbox.com,Female,,
985,4.27,15.63,Eggs,Deny,Vickress,dvickressrc@fastcompany.com,Female,Philippines,Philippines
986,8.65,18.7,Eggs,Margery,Mattiussi,mmattiussird@acquirethisname.com,Female,United States,United States
987,6.27,13.5,Oranges,Augusta,Gronow,agronowre@google.com.br,Female,Philippines,Philippines
988,7.79,18.88,Apples,Dorey,Elies,deliesrf@free.fr,Male,Brazil,Brazil
989,6.41,14.0,Milk,Ashlan,Roylance,aroylancerg@ezinearticles.com,Female,Philippines,Philippines
990,5.36,10.56,Flour,Nicki,Metherell,nmetherellrh@google.com,Female,,
991,4.06,16.92,Beef,Gardener,Chittock,gchittockri@baidu.com,Male,,
992,6.95,18.35,Milk,Fleurette,Thynne,fthynnerj@icio.us,Female,United States,United States
993,5.65,11.7,Wine,Margaret,Baudts,mbaudtsrk@home.pl,Female,Brazil,Brazil
994,5.4,14.51,Chicken Meat,Valida,Woollam,vwoollamrl@xinhuanet.com,Female,United States,United States
995,4.44,13.86,Apples,Ange,Hallen,ahallenrm@toplist.cz,Female,Philippines,Philippines
996,2.01,13.58,Chicken Meat,Kathy,Cumber,kcumberrn@tumblr.com,Female,United States,United States
997,1.49,18.72,Flour,Dode,Millott,dmillottro@clickbank.net,Female,Philippines,Philippines
998,7.68,12.86,Oranges,Rafferty,Anlay,ranlayrp@cyberchimps.com,Male,Brazil,Brazil
999,3.86,10.66,Oranges,Donavon,Broughton,dbroughtonrq@cisco.com,Male,Philippines,Philippines
1000,2.39,17.1,Eggs,Cliff,Enderson,cendersonrr@hexun.com,Male,Philippines,Philippines
